time_utc,ch4,co2_ppm
YYYY-MM-DD HH:mm,ppb,ppm
2023-07-20 12:05,2710.1,431.52
2023-07-20 13:05,3454.4,455.13
2023-07-20 14:05,2518.0,428.89
2023-07-20 15:05,2264.9,425.7
2023-07-20 16:05,2187.8,424.97
2023-07-20 17:05,2127.4,424.23
2023-07-20 18:05,2110.4,423.39
2023-07-20 19:05,2061.8,422.89
2023-07-20 20:05,2022.5,421.92
2023-07-20 21:05,2010.9,422.03
2023-07-20 22:05,1993.2,421.86
2023-07-20 23:05,2010.0,421.87
2023-07-21 00:05,1999.4,421.08
2023-07-21 01:05,2009.0,421.26
2023-07-21 02:05,2028.2,422.43
2023-07-21 03:05,2429.3,426.98
2023-07-21 04:05,2505.3,430.0
2023-07-21 05:05,2337.0,426.67
2023-07-21 06:05,2270.0,425.39
2023-07-21 07:05,2203.7,423.73
2023-07-21 08:05,2114.5,424.34
2023-07-21 09:05,2488.9,426.6
2023-07-21 10:05,2673.9,430.93
2023-07-21 11:05,2857.7,437.6
2023-07-21 12:05,3156.9,449.47
2023-07-21 13:05,4580.5,441.96
2023-07-21 14:05,2596.7,428.77
2023-07-21 15:05,2213.4,425.94
2023-07-21 16:05,2154.1,424.29
2023-07-21 17:05,2054.7,423.24
2023-07-21 18:05,2038.3,423.03
2023-07-21 19:05,1982.9,421.86
2023-07-21 20:05,1986.5,421.58
2023-07-21 21:05,1975.1,420.87
2023-07-21 22:05,2000.9,421.72
2023-07-21 23:05,2008.4,421.09
2023-07-22 00:05,2012.2,422.03
2023-07-22 01:05,2011.7,422.01
2023-07-22 02:05,2065.8,423.21
2023-07-22 03:05,2872.5,425.03
2023-07-22 04:05,2360.6,428.28
2023-07-22 05:05,2207.9,425.08
2023-07-22 06:05,2361.5,421.39
2023-07-22 07:05,2107.8,420.1
2023-07-22 08:05,2134.2,418.0
2023-07-22 09:05,2202.0,420.41
2023-07-22 10:05,2326.0,421.19
2023-07-22 11:05,2189.3,421.18
2023-07-22 12:05,2133.5,417.98
2023-07-22 13:05,2167.6,418.98
2023-07-22 14:05,2124.6,416.04
2023-07-22 15:05,2095.2,414.34
2023-07-22 16:05,2114.6,415.77
2023-07-22 17:05,2120.1,415.83
2023-07-22 18:05,2086.1,416.17
2023-07-22 19:05,2139.6,416.69
2023-07-22 20:05,2130.2,417.2
2023-07-22 21:05,2085.1,418.17
2023-07-22 22:05,2109.1,419.01
2023-07-22 23:05,2074.6,419.24
2023-07-23 00:05,2094.8,419.4
2023-07-23 01:05,2189.0,419.77
2023-07-23 02:05,2191.4,423.07
2023-07-23 03:05,2313.2,426.54
2023-07-23 04:05,2498.9,424.85
2023-07-23 05:05,2430.2,426.65
2023-07-23 06:05,2336.2,425.03
2023-07-23 07:05,2449.4,430.83
2023-07-23 08:05,2045.6,422.47
2023-07-23 09:05,2093.9,425.33
2023-07-23 10:05,2161.9,430.2
2023-07-23 11:05,2433.6,428.12
2023-07-23 12:05,2496.0,427.02
2023-07-23 13:05,2542.2,425.48
2023-07-23 14:05,2472.7,423.01
2023-07-23 15:05,2387.9,421.19
2023-07-23 16:05,2371.3,420.09
2023-07-23 17:05,2267.4,419.64
2023-07-23 18:05,2183.2,419.51
2023-07-23 19:05,2162.0,419.88
2023-07-23 20:05,2227.9,419.93
2023-07-23 21:05,2116.7,420.05
2023-07-23 22:05,2115.7,420.07
2023-07-23 23:05,2043.1,419.77
2023-07-24 00:05,2051.7,420.07
2023-07-24 01:05,2071.5,420.29
2023-07-24 02:05,2065.1,421.78
2023-07-24 03:05,2508.2,427.1
2023-07-24 04:05,2397.4,428.73
2023-07-24 05:05,3151.9,433.53
2023-07-24 06:05,3377.7,437.62
2023-07-24 07:05,3444.0,439.35
2023-07-24 08:05,2816.7,431.67
2023-07-24 09:05,3801.4,437.7
2023-07-24 10:05,7826.8,446.89
2023-07-24 11:05,3747.1,432.23
2023-07-24 12:05,3400.1,433.36
2023-07-24 13:05,3835.8,453.7
2023-07-24 14:05,3038.0,433.3
2023-07-24 15:05,2972.2,430.59
2023-07-24 16:05,2607.1,428.17
2023-07-24 17:05,2105.0,422.48
2023-07-24 18:05,2068.9,419.84
2023-07-24 19:05,2045.2,419.66
2023-07-24 20:05,2031.3,420.03
2023-07-24 21:05,2039.2,420.28
2023-07-24 22:05,2053.6,420.09
2023-07-24 23:05,2020.9,419.65
2023-07-25 00:05,2001.8,419.31
2023-07-25 01:05,2013.6,419.79
2023-07-25 02:05,2050.5,421.61
2023-07-25 03:05,2256.2,424.63
2023-07-25 04:05,2423.0,427.67
2023-07-25 05:05,3089.0,431.02
2023-07-25 06:05,4137.6,433.34
2023-07-25 07:05,2617.7,432.94
2023-07-25 08:05,2513.0,426.07
2023-07-25 09:05,3624.7,438.87
2023-07-25 10:05,3022.5,434.0
2023-07-25 11:05,3922.0,434.71
2023-07-25 12:05,3763.6,446.0
2023-07-25 13:05,3975.5,442.93
2023-07-25 14:05,5541.6,435.12
2023-07-25 15:05,3117.2,428.41
2023-07-25 16:05,4821.6,425.67
2023-07-25 17:05,2193.0,420.12
2023-07-25 18:05,2080.0,420.06
2023-07-25 19:05,2129.6,420.58
2023-07-25 20:05,2082.7,420.28
2023-07-25 21:05,2067.6,420.31
2023-07-25 22:05,2075.3,420.16
2023-07-25 23:05,2085.5,420.66
2023-07-26 00:05,2027.4,420.48
2023-07-26 01:05,2001.2,420.6
2023-07-26 02:05,2068.9,421.47
2023-07-26 03:05,2089.2,422.98
2023-07-26 04:05,2238.4,424.61
2023-07-26 05:05,2319.3,426.17
2023-07-26 06:05,2636.1,427.91
2023-07-26 07:05,3212.8,431.14
2023-07-26 08:05,3389.0,428.08
2023-07-26 09:05,3744.8,429.43
2023-07-26 10:05,2748.1,433.66
2023-07-26 11:05,2654.9,426.35
2023-07-26 12:05,3112.2,431.04
2023-07-26 13:05,2855.2,437.55
2023-07-26 14:05,2774.5,429.89
2023-07-26 15:05,3281.5,427.56
2023-07-26 16:05,2320.9,424.46
2023-07-26 17:05,2138.0,422.59
2023-07-26 18:05,2052.1,421.98
2023-07-26 19:05,2035.5,421.27
2023-07-26 20:05,2117.3,421.78
2023-07-26 21:05,2071.7,421.51
2023-07-26 22:05,2032.7,421.62
2023-07-26 23:05,2019.4,421.72
2023-07-27 00:05,2000.6,421.86
2023-07-27 01:05,2002.2,421.97
2023-07-27 02:05,2037.6,422.95
2023-07-27 03:05,2138.8,424.39
2023-07-27 04:05,2116.3,424.86
2023-07-27 05:05,2219.0,425.14
2023-07-27 06:05,2445.4,427.58
2023-07-27 07:05,2537.3,426.11
2023-07-27 08:05,2743.2,430.95
2023-07-27 09:05,3848.4,429.81
2023-07-27 10:05,3922.4,431.57
2023-07-27 11:05,3984.6,441.46
2023-07-27 12:05,4596.8,437.21
2023-07-27 13:05,8873.2,441.42
2023-07-27 14:05,2432.5,427.9
2023-07-27 15:05,2432.4,425.25
2023-07-27 16:05,2194.3,424.24
2023-07-27 17:05,2087.0,422.93
2023-07-27 18:05,2012.7,421.58
2023-07-27 19:05,1997.2,421.34
2023-07-27 20:05,1980.2,421.25
2023-07-27 21:05,1991.3,421.08
2023-07-27 22:05,1989.6,421.41
2023-07-27 23:05,1987.4,421.44
2023-07-28 00:05,1986.7,421.53
2023-07-28 01:05,1997.9,421.53
2023-07-28 02:05,2060.1,422.4
2023-07-28 03:05,2119.7,424.62
2023-07-28 04:05,2298.7,428.29
2023-07-28 05:05,2617.8,427.42
2023-07-28 06:05,2499.5,428.99
2023-07-28 07:05,3001.5,428.96
2023-07-28 08:05,2916.4,428.78
2023-07-28 09:05,2956.6,426.69
2023-07-28 10:05,3749.0,444.49
2023-07-28 11:05,4091.0,448.55
2023-07-28 12:05,4162.8,451.26
2023-07-28 13:05,3997.8,451.55
2023-07-28 14:05,3199.9,430.44
2023-07-28 15:05,2751.5,425.7
2023-07-28 16:05,2245.9,423.93
2023-07-28 17:05,2154.2,423.09
2023-07-28 18:05,2095.5,421.63
2023-07-28 19:05,2151.3,421.49
2023-07-28 20:05,2075.1,421.04
2023-07-28 21:05,2043.4,420.93
2023-07-28 22:05,2033.0,420.57
2023-07-28 23:05,2004.0,420.51
2023-07-29 00:05,2006.0,420.29
2023-07-29 01:05,1996.0,420.4
2023-07-29 02:05,2080.9,422.56
2023-07-29 03:05,2516.7,423.36
2023-07-29 04:05,2262.1,426.57
2023-07-29 05:05,2310.3,425.41
2023-07-29 06:05,2388.8,427.54
2023-07-29 07:05,2819.7,429.01
2023-07-29 08:05,2820.0,429.52
2023-07-29 09:05,2425.9,426.63
2023-07-29 10:05,3051.3,435.53
2023-07-29 11:05,5229.1,445.42
2023-07-29 12:05,5308.7,442.23
2023-07-29 13:05,3203.4,437.13
2023-07-29 14:05,2592.1,427.06
2023-07-29 15:05,2440.2,425.02
2023-07-29 16:05,2188.5,423.39
2023-07-29 17:05,2122.5,422.09
2023-07-29 18:05,2040.1,420.75
2023-07-29 19:05,2009.8,420.44
2023-07-29 20:05,2063.9,420.41
2023-07-29 21:05,2034.2,420.5
2023-07-29 22:05,2019.9,420.5
2023-07-29 23:05,1998.3,420.64
2023-07-30 00:05,2000.3,420.38
2023-07-30 01:05,2016.6,420.25
2023-07-30 02:05,2023.1,421.15
2023-07-30 03:05,2144.2,423.97
2023-07-30 04:05,2230.6,426.0
2023-07-30 05:05,2235.7,424.61
2023-07-30 06:05,2419.0,429.63
2023-07-30 07:05,2696.5,431.05
2023-07-30 08:05,2680.7,430.72
2023-07-30 09:05,2976.8,422.72
2023-07-30 10:05,3224.9,426.83
2023-07-30 11:05,3027.9,440.98
2023-07-30 12:05,3834.9,443.67
2023-07-30 13:05,6419.0,441.02
2023-07-30 14:05,3412.9,432.83
2023-07-30 15:05,2382.3,424.63
2023-07-30 16:05,2201.0,423.33
2023-07-30 17:05,2096.1,421.26
2023-07-30 18:05,1991.8,420.21
2023-07-30 19:05,1980.0,420.35
2023-07-30 20:05,1983.3,420.41
2023-07-30 21:05,1978.6,420.88
2023-07-30 22:05,1971.1,421.2
2023-07-30 23:05,1972.9,421.21
2023-07-31 00:05,1968.7,421.38
2023-07-31 01:05,1965.5,421.33
2023-07-31 02:05,2099.8,422.61
2023-07-31 03:05,2274.3,424.3
2023-07-31 04:05,2410.0,427.41
2023-07-31 05:05,2701.1,429.26
2023-07-31 06:05,2498.6,430.02
2023-07-31 07:05,2523.0,432.47
2023-07-31 08:05,2927.1,435.42
2023-07-31 09:05,3106.8,448.0
2023-07-31 10:05,4663.4,447.66
2023-07-31 11:05,3766.6,444.83
2023-07-31 12:05,4208.0,446.97
2023-07-31 13:05,5013.9,469.17
2023-07-31 14:05,2590.6,430.36
2023-07-31 15:05,2402.7,425.59
2023-07-31 16:05,2223.4,423.76
2023-07-31 17:05,2100.6,422.59
2023-07-31 18:05,2056.3,422.17
2023-07-31 19:05,2009.6,421.75
2023-07-31 20:05,1995.2,421.64
2023-07-31 21:05,2016.7,421.67
2023-07-31 22:05,2065.1,421.88
2023-07-31 23:05,1999.8,422.11
2023-08-01 00:05,2215.7,423.91
2023-08-01 01:05,2239.9,425.03
2023-08-01 02:05,2296.6,425.34
2023-08-01 03:05,2607.0,428.1
2023-08-01 04:05,2021.8,428.9
2023-08-01 05:05,2854.9,433.68
2023-08-01 06:05,2822.3,433.67
2023-08-01 07:05,2771.6,439.69
2023-08-01 08:05,3088.7,435.7
2023-08-01 09:05,3608.7,436.7
2023-08-01 10:05,2764.9,439.49
2023-08-01 11:05,4600.1,444.17
2023-08-01 12:05,3125.7,443.39
2023-08-01 13:05,3763.0,444.04
2023-08-01 14:05,3065.5,436.79
2023-08-01 15:05,2481.3,428.41
2023-08-01 16:05,2165.4,425.6
2023-08-01 17:05,2115.3,424.03
2023-08-01 18:05,2019.0,422.11
2023-08-01 19:05,1979.5,421.51
2023-08-01 20:05,2031.9,422.17
2023-08-01 21:05,2050.4,422.35
2023-08-01 22:05,2085.3,424.12
2023-08-01 23:05,2115.9,423.97
2023-08-02 00:05,2044.4,423.01
2023-08-02 01:05,2018.2,423.16
2023-08-02 02:05,2005.6,424.45
2023-08-02 03:05,2134.8,439.48
2023-08-02 04:05,2423.4,426.84
2023-08-02 05:05,2192.0,429.76
2023-08-02 06:05,3029.1,442.15
2023-08-02 07:05,3115.7,447.93
2023-08-02 08:05,3418.2,452.73
2023-08-02 09:05,3534.0,462.97
2023-08-02 10:05,3119.5,448.38
2023-08-02 11:05,2987.5,451.23
2023-08-02 12:05,3200.4,444.54
2023-08-02 13:05,3289.1,451.48
2023-08-02 14:05,2831.1,433.57
2023-08-02 15:05,2644.8,430.17
2023-08-02 16:05,2332.1,425.51
2023-08-02 17:05,2217.1,424.55
2023-08-02 18:05,2131.7,423.82
2023-08-02 19:05,2054.0,422.76
2023-08-02 20:05,2006.3,422.0
2023-08-02 21:05,1999.8,421.81
2023-08-02 22:05,2016.8,421.95
2023-08-02 23:05,2009.5,421.83
2023-08-03 00:05,2023.9,422.8
2023-08-03 01:05,2208.9,423.91
2023-08-03 02:05,2239.6,429.92
2023-08-03 03:05,2446.9,430.8
2023-08-03 04:05,2168.5,428.7
2023-08-03 05:05,2454.0,432.13
2023-08-03 06:05,2239.6,429.52
2023-08-03 07:05,2948.0,430.37
2023-08-03 08:05,2453.3,427.63
2023-08-03 09:05,2340.0,426.54
2023-08-03 10:05,2494.8,431.71
2023-08-03 11:05,2571.1,433.8
2023-08-03 12:05,2514.4,438.29
2023-08-03 13:05,2976.8,438.98
2023-08-03 14:05,2578.3,430.14
2023-08-03 15:05,2157.8,425.83
2023-08-03 16:05,2104.2,425.49
2023-08-03 17:05,2007.2,423.81
2023-08-03 18:05,1994.6,423.06
2023-08-03 19:05,2075.1,423.03
2023-08-03 20:05,2068.7,422.56
2023-08-03 21:05,2012.8,422.05
2023-08-03 22:05,2015.4,422.16
2023-08-03 23:05,2003.7,422.55
2023-08-04 00:05,1974.2,422.77
2023-08-04 01:05,1981.2,423.83
2023-08-04 02:05,2023.7,426.52
2023-08-04 03:05,2205.4,426.06
2023-08-04 04:05,2094.3,425.28
2023-08-04 05:05,2216.4,427.59
2023-08-04 06:05,2356.1,437.91
2023-08-04 07:05,2587.6,438.16
2023-08-04 08:05,2402.5,433.93
2023-08-04 09:05,3748.5,435.49
2023-08-04 10:05,5339.8,446.91
2023-08-04 11:05,3114.1,451.09
2023-08-04 12:05,3410.6,449.39
2023-08-04 13:05,7283.8,464.75
2023-08-04 14:05,4100.4,454.86
2023-08-04 15:05,2638.2,426.13
2023-08-04 16:05,2344.1,424.83
2023-08-04 17:05,2164.7,423.42
2023-08-04 18:05,2079.3,422.87
2023-08-04 19:05,2084.7,423.01
2023-08-04 20:05,2058.6,422.81
2023-08-04 21:05,2038.3,422.54
2023-08-04 22:05,2030.9,422.41
2023-08-04 23:05,2018.2,422.22
2023-08-05 00:05,2025.8,422.24
2023-08-05 01:05,2037.5,422.51
2023-08-05 02:05,2062.2,425.25
2023-08-05 03:05,2134.6,428.18
2023-08-05 04:05,2503.1,431.89
2023-08-05 05:05,2267.5,429.72
2023-08-05 06:05,2289.4,425.59
2023-08-05 07:05,2207.7,424.8
2023-08-05 08:05,2318.4,425.94
2023-08-05 09:05,2335.4,429.08
2023-08-05 10:05,3576.9,432.49
2023-08-05 11:05,2517.4,433.89
2023-08-05 12:05,2924.6,438.51
2023-08-05 13:05,2897.6,431.97
2023-08-05 14:05,2676.1,427.43
2023-08-05 15:05,2354.6,425.3
2023-08-05 16:05,2235.3,423.61
2023-08-05 17:05,2071.9,422.2
2023-08-05 18:05,2041.5,422.05
2023-08-05 19:05,2030.3,422.22
2023-08-05 20:05,2037.6,422.32
2023-08-05 21:05,2022.2,422.24
2023-08-05 22:05,2006.8,422.04
2023-08-05 23:05,2013.3,422.05
2023-08-06 00:05,2002.2,421.8
2023-08-06 01:05,1998.2,422.01
2023-08-06 02:05,2104.7,425.37
2023-08-06 03:05,2378.7,426.93
2023-08-06 04:05,2247.7,427.67
2023-08-06 05:05,2137.8,424.4
2023-08-06 06:05,2242.6,423.99
2023-08-06 07:05,2278.4,424.17
2023-08-06 08:05,2168.9,424.66
2023-08-06 09:05,2504.8,428.47
2023-08-06 10:05,2776.6,428.75
2023-08-06 11:05,2741.2,433.34
2023-08-06 12:05,2995.1,431.22
2023-08-06 13:05,3422.9,443.61
2023-08-06 14:05,2980.4,429.44
2023-08-06 15:05,2738.3,429.94
2023-08-06 16:05,2673.5,430.76
2023-08-06 17:05,2387.4,424.86
2023-08-06 18:05,2091.2,424.83
2023-08-06 19:05,2083.5,424.81
2023-08-06 20:05,2150.9,423.76
2023-08-06 21:05,2098.9,423.46
2023-08-06 22:05,2059.0,422.92
2023-08-06 23:05,2010.7,422.56
2023-08-07 00:05,2001.1,422.58
2023-08-07 01:05,2018.5,422.86
2023-08-07 02:05,2202.7,430.91
2023-08-07 03:05,2748.6,435.6
2023-08-07 04:05,3161.5,431.17
2023-08-07 05:05,2381.8,425.32
2023-08-07 06:05,2351.0,426.64
2023-08-07 07:05,2531.9,426.93
2023-08-07 08:05,2512.6,436.78
2023-08-07 09:05,4297.0,439.47
2023-08-07 10:05,6890.3,457.2
2023-08-07 11:05,2707.4,439.72
2023-08-07 12:05,2652.8,440.11
2023-08-07 13:05,3144.3,447.55
2023-08-07 14:05,2352.6,428.6
2023-08-07 15:05,2123.2,428.16
2023-08-07 16:05,2136.5,425.44
2023-08-07 17:05,2168.0,424.17
2023-08-07 18:05,2139.8,424.93
2023-08-07 19:05,2149.1,424.59
2023-08-07 20:05,2139.2,424.76
2023-08-07 21:05,2166.4,424.12
2023-08-07 22:05,2139.9,423.26
2023-08-07 23:05,2163.2,423.55
2023-08-08 00:05,2100.7,423.45
2023-08-08 01:05,2165.8,426.73
2023-08-08 02:05,2037.6,422.76
2023-08-08 03:05,1979.3,422.32
2023-08-08 04:05,2014.2,424.14
2023-08-08 05:05,2161.5,428.09
2023-08-08 06:05,2157.4,427.25
2023-08-08 07:05,2177.6,431.21
2023-08-08 08:05,2559.0,437.04
2023-08-08 09:05,2228.6,437.76
2023-08-08 10:05,2356.8,438.72
2023-08-08 11:05,2295.7,438.04
2023-08-08 12:05,2713.4,446.85
2023-08-08 13:05,2577.9,445.44
2023-08-08 14:05,2281.8,437.46
2023-08-08 15:05,2188.7,439.54
2023-08-08 16:05,2149.9,433.77
2023-08-08 17:05,2155.2,429.51
2023-08-08 18:05,2055.7,425.99
2023-08-08 19:05,2014.2,424.37
2023-08-08 20:05,2000.0,424.25
2023-08-08 21:05,2023.6,424.88
2023-08-08 22:05,1989.0,424.58
2023-08-08 23:05,1984.0,424.37
2023-08-09 00:05,1982.8,424.1
2023-08-09 01:05,2056.7,424.35
2023-08-09 02:05,2150.1,425.4
2023-08-09 03:05,2049.9,433.95
2023-08-09 04:05,2028.7,423.3
2023-08-09 05:05,2231.6,426.63
2023-08-09 06:05,2155.0,427.12
2023-08-09 07:05,2390.9,429.73
2023-08-09 08:05,2404.3,436.02
2023-08-09 09:05,3409.6,436.17
2023-08-09 10:05,2720.6,429.25
2023-08-09 11:05,2421.5,433.09
2023-08-09 12:05,2337.2,438.22
2023-08-09 13:05,2233.1,429.87
2023-08-09 14:05,2141.3,425.69
2023-08-09 15:05,2065.7,424.38
2023-08-09 16:05,2024.6,423.77
2023-08-09 17:05,1934.4,421.35
2023-08-09 18:05,1931.1,421.23
2023-08-09 19:05,1930.1,420.95
2023-08-09 20:05,1931.1,421.05
2023-08-09 21:05,1928.0,420.81
2023-08-09 22:05,1932.3,420.58
2023-08-09 23:05,1927.9,420.57
2023-08-10 00:05,1930.0,420.86
2023-08-10 01:05,1929.5,420.88
2023-08-10 02:05,1958.7,426.5
2023-08-10 03:05,3007.9,432.16
2023-08-10 04:05,2504.6,431.66
2023-08-10 05:05,2028.7,423.8
2023-08-10 06:05,2047.6,426.42
2023-08-10 07:05,2041.8,426.66
2023-08-10 08:05,2366.8,427.51
2023-08-10 09:05,2294.6,430.54
2023-08-10 10:05,2939.6,438.75
2023-08-10 11:05,2547.9,429.99
2023-08-10 12:05,2343.0,431.01
2023-08-10 13:05,2640.6,445.07
2023-08-10 14:05,2265.3,428.55
2023-08-10 15:05,2354.6,429.25
2023-08-10 16:05,2053.2,425.86
2023-08-10 17:05,2070.6,425.79
2023-08-10 18:05,2076.4,423.91
2023-08-10 19:05,1982.9,422.28
2023-08-10 20:05,1959.4,422.27
2023-08-10 21:05,1955.6,422.51
2023-08-10 22:05,1970.1,422.57
2023-08-10 23:05,1966.4,422.29
2023-08-11 00:05,1947.3,421.74
2023-08-11 01:05,1948.7,422.07
2023-08-11 02:05,2352.2,427.49
2023-08-11 03:05,2385.5,429.05
2023-08-11 04:05,2151.6,424.79
2023-08-11 05:05,2219.9,433.92
2023-08-11 06:05,2036.1,425.11
2023-08-11 07:05,2049.9,426.47
2023-08-11 08:05,2164.6,427.0
2023-08-11 09:05,1944.6,423.16
2023-08-11 10:05,1938.0,422.1
2023-08-11 11:05,1943.0,421.87
2023-08-11 12:05,1986.1,422.77
2023-08-11 13:05,1979.6,421.7
2023-08-11 14:05,1978.8,421.22
2023-08-11 15:05,2020.5,422.1
2023-08-11 16:05,1939.9,420.27
2023-08-11 17:05,1934.7,420.84
2023-08-11 18:05,1933.0,420.95
2023-08-11 19:05,1935.7,421.02
2023-08-11 20:05,1960.4,421.74
2023-08-11 21:05,1986.1,422.07
2023-08-11 22:05,2023.4,423.17
2023-08-11 23:05,2064.4,421.72
2023-08-12 00:05,2466.8,421.23
2023-08-12 01:05,2101.6,424.6
2023-08-12 02:05,2181.2,425.35
2023-08-12 03:05,1997.9,422.68
2023-08-12 04:05,2345.2,427.67
2023-08-12 05:05,2442.2,430.59
2023-08-12 06:05,2501.6,433.44
2023-08-12 07:05,2465.8,435.87
2023-08-12 08:05,2070.9,425.99
2023-08-12 09:05,1940.4,422.06
2023-08-12 10:05,1979.1,422.02
2023-08-12 11:05,2000.3,423.3
2023-08-12 12:05,6283.8,435.43
2023-08-12 13:05,2242.9,426.85
2023-08-12 14:05,2024.4,424.81
2023-08-12 15:05,2009.1,421.67
2023-08-12 16:05,2045.7,423.03
2023-08-12 17:05,2074.3,421.81
2023-08-12 18:05,2021.6,421.68
2023-08-12 19:05,2033.1,422.5
2023-08-12 20:05,2064.3,422.5
2023-08-12 21:05,1946.4,421.32
2023-08-12 22:05,1978.8,421.67
2023-08-12 23:05,1975.9,421.25
2023-08-13 00:05,1945.6,421.41
2023-08-13 01:05,1965.4,421.52
2023-08-13 02:05,2501.1,425.45
2023-08-13 03:05,2061.7,422.14
2023-08-13 04:05,2357.9,424.46
2023-08-13 05:05,2280.4,425.77
2023-08-13 06:05,2668.2,428.81
2023-08-13 07:05,2526.1,425.4
2023-08-13 08:05,2033.8,423.67
2023-08-13 09:05,2102.6,425.82
2023-08-13 10:05,2311.8,429.19
2023-08-13 11:05,2248.6,430.38
2023-08-13 12:05,2090.5,430.75
2023-08-13 13:05,2321.1,433.95
2023-08-13 14:05,2093.6,433.33
2023-08-13 15:05,2124.7,432.26
2023-08-13 16:05,2068.1,432.96
2023-08-13 17:05,2171.8,431.62
2023-08-13 18:05,2009.6,425.65
2023-08-13 19:05,2025.2,423.69
2023-08-13 20:05,2119.1,424.62
2023-08-13 21:05,2014.0,423.54
2023-08-13 22:05,1988.0,423.29
2023-08-13 23:05,1988.8,422.9
2023-08-14 00:05,1984.8,422.72
2023-08-14 01:05,1984.6,423.64
2023-08-14 02:05,2062.3,429.74
2023-08-14 03:05,1983.0,423.58
2023-08-14 04:05,2341.5,431.89
2023-08-14 05:05,2404.9,428.57
2023-08-14 06:05,4856.2,425.97
2023-08-14 07:05,2096.7,426.42
2023-08-14 08:05,2075.6,425.16
2023-08-14 09:05,2040.2,425.41
2023-08-14 10:05,2073.8,430.8
2023-08-14 11:05,2036.5,428.6
2023-08-14 12:05,2095.5,429.42
2023-08-14 13:05,2176.8,428.14
2023-08-14 14:05,2065.6,420.65
2023-08-14 15:05,2064.6,419.6
2023-08-14 16:05,2046.0,420.79
2023-08-14 17:05,2043.6,421.03
2023-08-14 18:05,2060.2,420.17
2023-08-14 19:05,2038.0,421.93
2023-08-14 20:05,2048.7,422.13
2023-08-14 21:05,2026.2,421.1
2023-08-14 22:05,2035.6,421.41
2023-08-14 23:05,2023.0,421.45
2023-08-15 00:05,2004.7,421.07
2023-08-15 01:05,2084.1,421.46
2023-08-15 02:05,2025.8,419.33
2023-08-15 03:05,2009.6,418.01
2023-08-15 04:05,2116.8,418.25
2023-08-15 05:05,2096.0,424.29
2023-08-15 06:05,2137.1,420.88
2023-08-15 07:05,2524.6,422.99
2023-08-15 08:05,2310.2,420.64
2023-08-15 09:05,2684.0,422.93
2023-08-15 10:05,2440.5,421.41
2023-08-15 11:05,2175.7,420.61
2023-08-15 12:05,2115.1,421.16
2023-08-15 13:05,2134.2,418.58
2023-08-15 14:05,2101.8,417.63
2023-08-15 15:05,2102.0,413.91
2023-08-15 16:05,2136.9,414.57
2023-08-15 17:05,2169.7,415.87
2023-08-15 18:05,2104.6,416.22
2023-08-15 19:05,2097.4,416.82
2023-08-15 20:05,2133.3,417.27
2023-08-15 21:05,2154.1,417.21
2023-08-15 22:05,2139.6,417.39
2023-08-15 23:05,2099.3,417.4
2023-08-16 00:05,2200.6,417.89
2023-08-16 01:05,2176.4,418.65
2023-08-16 02:05,2230.1,423.3
2023-08-16 03:05,2535.4,424.46
2023-08-16 04:05,2471.5,433.25
2023-08-16 05:05,3381.4,444.71
2023-08-16 06:05,3484.2,436.79
2023-08-16 07:05,3184.5,450.78
2023-08-16 08:05,3123.8,447.72
2023-08-16 09:05,3823.0,452.42
2023-08-16 10:05,2980.9,445.37
2023-08-16 11:05,2529.5,434.16
2023-08-16 12:05,7292.4,460.86
2023-08-16 13:05,5497.7,465.38
2023-08-16 14:05,4087.0,447.0
2023-08-16 15:05,3540.2,431.48
2023-08-16 16:05,2598.1,426.03
2023-08-16 17:05,2292.8,424.62
2023-08-16 18:05,2053.9,420.96
2023-08-16 19:05,2019.6,420.54
2023-08-16 20:05,2022.3,420.44
2023-08-16 21:05,2015.9,420.32
2023-08-16 22:05,2035.9,420.3
2023-08-16 23:05,2050.4,421.18
2023-08-17 00:05,2033.6,420.53
2023-08-17 01:05,2030.1,420.59
2023-08-17 02:05,2082.1,425.2
2023-08-17 03:05,2155.2,428.75
2023-08-17 04:05,2519.2,431.04
2023-08-17 05:05,3197.7,430.94
2023-08-17 06:05,4025.3,449.79
2023-08-17 07:05,3511.4,449.99
2023-08-17 08:05,2184.5,433.0
2023-08-17 09:05,3467.5,445.42
2023-08-17 10:05,3357.0,445.68
2023-08-17 11:05,4041.5,451.74
2023-08-17 12:05,9577.2,464.3
2023-08-17 13:05,4333.2,474.58
2023-08-17 14:05,3644.2,450.85
2023-08-17 15:05,3625.8,443.71
2023-08-17 16:05,3598.9,431.62
2023-08-17 17:05,2610.0,425.96
2023-08-17 18:05,2216.0,423.0
2023-08-17 19:05,2088.0,422.11
2023-08-17 20:05,2022.8,420.75
2023-08-17 21:05,2021.6,420.63
2023-08-17 22:05,2030.7,420.57
2023-08-17 23:05,2028.2,420.42
2023-08-18 00:05,2070.4,420.41
2023-08-18 01:05,2109.2,422.84
2023-08-18 02:05,2165.4,422.7
2023-08-18 03:05,2145.8,423.29
2023-08-18 04:05,2164.8,424.3
2023-08-18 05:05,2154.3,423.84
2023-08-18 06:05,2232.9,428.26
2023-08-18 07:05,3913.2,429.17
2023-08-18 08:05,2621.2,429.67
2023-08-18 09:05,2637.6,432.11
2023-08-18 10:05,2979.6,444.66
2023-08-18 11:05,2939.7,446.16
2023-08-18 12:05,2871.1,437.69
2023-08-18 13:05,2983.7,446.99
